,customer_id,age,income,became_member_on,membership_days,gender_female,gender_male,gender_other,gender,time,amount,reward,offer_count,event_completed,event_received,event_viewed,event_transaction,difficulty,duration,channel_email,channel_mobile,channel_social,channel_web,offer_bogo,offer_discount,offer_informational
12,00840a2ca5d2408e982d56544dc14ffd,26,61000.0,2014,2514,0,1,0,M,398.35714285714283,62.93,9.0,11,3,6,2,17,9.090909090909092,7.818181818181818,11.0,10.0,3.0,11.0,2.0,8.0,1.0
13,00857b24b13f4fe0ad17b605f00357f5,71,41000.0,2017,1477,0,1,0,M,340.5,6.26,0.0,8,0,5,3,4,9.375,6.375,8.0,7.0,6.0,6.0,7.0,1.0,0.0
14,008d7088107b468893889da0ede0df5c,24,42000.0,2017,1520,0,1,0,M,313.3333333333333,16.18,0.0,11,0,6,5,7,5.454545454545454,4.818181818181818,11.0,11.0,10.0,5.0,6.0,1.0,4.0
15,0091d2b6a5ea4defaa8393e4e816db60,62,81000.0,2016,1970,1,0,0,F,323.0769230769231,279.15999999999997,25.0,14,4,5,5,12,10.0,6.071428571428571,14.0,11.0,11.0,14.0,11.0,3.0,0.0
16,0099bf30e4cb4265875266eb3eb25eab,61,66000.0,2018,1363,0,1,0,M,304.10526315789474,105.83,7.0,10,2,5,3,9,12.0,8.1,10.0,8.0,5.0,10.0,2.0,8.0,0.0
17,00a794f62b9a48beb58f8f6c02c2f1a6,88,54000.0,2015,2207,1,0,0,F,298.09090909090907,166.4,5.0,11,1,5,5,11,3.1818181818181817,4.454545454545454,11.0,11.0,5.0,11.0,5.0,0.0,6.0
18,00ae03011f9f49b8a4b3e6d416678b0b,55,83000.0,2015,2185,0,1,0,M,434.0869565217391,218.04999999999995,26.0,15,4,6,5,8,7.466666666666667,6.466666666666667,15.0,15.0,13.0,8.0,5.0,8.0,2.0
19,00aee28bbb3848dd8a31f0c91dc267dd,21,59000.0,2018,1402,0,1,0,M,421.2,20.53,0.0,5,0,3,2,5,8.0,6.2,5.0,5.0,4.0,3.0,4.0,1.0,0.0
20,00b18b535d6d4f779dea4dc9ac451478,72,102000.0,2017,1676,0,1,0,M,334.3333333333333,133.25,8.0,13,3,5,5,5,7.076923076923077,7.076923076923077,13.0,13.0,13.0,9.0,2.0,9.0,2.0
21,00b3400e4ff64ee68ce9ada1d0c222f0,62,80000.0,2016,1901,0,1,0,M,420.0,163.92,17.0,10,3,5,2,10,9.0,7.4,10.0,8.0,7.0,6.0,2.0,5.0,3.0
22,00b3c376db2a4115af3aef34a02f61d6,50,104000.0,2017,1595,0,1,0,M,467.625,219.63,25.0,8,3,3,2,8,12.5,7.0,8.0,6.0,6.0,5.0,6.0,2.0,0.0
23,00b901d68f8f4fd68075184cd0f772d2,68,76000.0,2018,1235,1,0,0,F,322.5,53.550000000000004,0.0,8,0,4,4,4,6.25,7.25,8.0,8.0,4.0,8.0,6.0,2.0,0.0
24,00bbce6533f44ddeaf4dd32bcab55441,94,50000.0,2014,2537,0,1,0,M,402.0,77.21000000000001,9.0,11,3,4,4,7,6.818181818181818,7.090909090909091,11.0,11.0,5.0,9.0,3.0,6.0,2.0
25,00bc42a62f884b41a13cc595856cf7c3,44,72000.0,2016,2128,0,1,0,M,403.90909090909093,150.64,19.0,14,5,5,4,8,9.357142857142858,7.642857142857143,14.0,14.0,9.0,11.0,3.0,11.0,0.0
26,00bc983061d3471e8c8e74d31b7c8b6f,59,77000.0,2017,1484,0,1,0,M,264.0,63.49999999999999,10.0,7,1,4,2,3,8.428571428571429,7.0,7.0,7.0,5.0,4.0,4.0,3.0,0.0
27,00c20a9202d5475190b31a24de6fb06d,52,80000.0,2016,2073,0,0,1,O,390.9,164.01,23.0,12,4,4,4,8,10.5,6.75,12.0,9.0,9.0,12.0,6.0,6.0,0.0
28,00c2f812f4604c8893152a5c6572030e,58,102000.0,2018,1227,1,0,0,F,375.52941176470586,124.09,14.0,12,3,5,4,5,10.0,6.583333333333333,12.0,12.0,10.0,12.0,7.0,5.0,0.0
29,00c32a104f0c4065b5b552895fb22e34,33,42000.0,2017,1417,0,1,0,M,264.6666666666667,6.9799999999999995,0.0,7,0,4,3,2,9.142857142857142,6.857142857142857,7.0,7.0,5.0,7.0,2.0,5.0,0.0
30,00c5a385c71a4d3db5e9b4e31e430943,28,35000.0,2017,1497,0,1,0,M,371.5,2.59,0.0,10,0,6,4,2,9.0,6.9,10.0,9.0,6.0,8.0,4.0,4.0,2.0
31,00c6035df45840038a72766c6d27a0db,47,86000.0,2017,1717,0,1,0,M,324.54545454545456,241.54999999999998,15.0,11,3,4,4,11,7.363636363636363,7.2727272727272725,11.0,11.0,9.0,8.0,3.0,6.0,2.0
32,00c91f31f5f74e769fa7a359b63e1a9f,22,49000.0,2016,1819,1,0,0,F,398.0769230769231,134.74000000000004,8.0,12,3,5,4,14,6.0,6.833333333333333,12.0,12.0,11.0,10.0,0.0,9.0,3.0
33,00ceaf16a40341e6996d543d04daa2c2,34,38000.0,2018,1269,0,1,0,M,384.0,26.98,0.0,9,0,5,4,9,9.333333333333334,6.444444444444445,9.0,8.0,8.0,7.0,6.0,3.0,0.0
34,00cf1bbec83f4a658f8994e556db4633,53,73000.0,2018,1273,0,1,0,M,367.6363636363636,64.27000000000001,4.0,8,2,3,3,3,10.0,8.875,8.0,8.0,5.0,8.0,0.0,8.0,0.0
35,00cf471ed1aa42a8bdde5561d67da2b1,53,40000.0,2018,1380,0,1,0,M,366.70588235294116,26.18,5.0,9,1,5,3,8,9.333333333333334,7.333333333333333,9.0,8.0,6.0,5.0,6.0,3.0,0.0
36,00d6dc87be4146ceb47fcd4baaaf6477,58,115000.0,2017,1428,1,0,0,F,393.55555555555554,334.64000000000004,24.0,15,5,6,4,12,7.333333333333333,6.6,15.0,15.0,9.0,15.0,9.0,5.0,1.0
37,00d791e20c564add8056498e40eb56cc,22,32000.0,2015,2146,0,1,0,M,384.90909090909093,59.62,23.0,14,4,5,5,19,5.785714285714286,5.571428571428571,14.0,14.0,11.0,12.0,9.0,3.0,2.0
38,00d7c95f793a4212af44e632fdc1e431,71,75000.0,2016,1775,0,1,0,M,418.5,162.42,21.0,13,5,5,3,7,8.846153846153847,7.230769230769231,13.0,13.0,6.0,13.0,6.0,7.0,0.0
39,00d91c5919514448bc4f718e4e3f26ab,45,88000.0,2018,1383,0,1,0,M,367.0,44.599999999999994,10.0,10,1,5,4,2,7.4,7.0,10.0,10.0,8.0,6.0,4.0,4.0,2.0
40,00e20b4ca129458aaab0f4727ef3513a,82,33000.0,2014,2524,1,0,0,F,422.14285714285717,191.54999999999998,4.0,8,2,3,3,20,10.0,8.75,8.0,8.0,8.0,8.0,2.0,6.0,0.0
41,00e52682848542c3a6f59b7824e9a5c5,40,65000.0,2016,1847,0,1,0,M,415.0,23.07,5.0,10,1,5,4,2,10.0,6.7,10.0,7.0,5.0,7.0,3.0,5.0,2.0
42,00e8d701c583461e81cc10053681a12b,35,70000.0,2018,1351,0,1,0,M,317.6,30.98,3.0,8,1,4,3,7,7.625,6.125,8.0,7.0,5.0,8.0,2.0,4.0,2.0
43,00e9f403afa641889cd034ee7c7ca6e9,73,45000.0,2016,2031,0,1,0,M,438.62068965517244,614.59,13.0,12,3,5,4,17,10.083333333333334,7.083333333333333,12.0,7.0,5.0,10.0,0.0,8.0,4.0
44,00ed7e22b32749cfafbfd88592d401d4,55,94000.0,2016,1926,0,1,0,M,394.5,236.95999999999998,9.0,9,3,4,2,11,8.333333333333334,8.0,9.0,9.0,4.0,8.0,4.0,5.0,0.0
45,00ee2ca6421c4af0aeca60a1b3e00f6c,60,74000.0,2017,1545,0,1,0,M,406.6666666666667,4.03,0.0,8,0,4,4,1,7.5,6.25,8.0,8.0,6.0,6.0,2.0,4.0,2.0
46,00ee69db83964d6da32f8109b32a1ce7,45,52000.0,2018,1394,0,1,0,M,384.0,15.790000000000001,0.0,9,0,5,4,5,7.777777777777778,6.0,9.0,8.0,8.0,3.0,6.0,1.0,2.0
47,00fac72fd6ad448e8019b175267023df,57,80000.0,2017,1668,0,1,0,M,322.90909090909093,186.23,30.0,12,4,4,4,10,15.0,8.5,12.0,6.0,6.0,6.0,6.0,6.0,0.0
48,00fbb9b5edb94f02afbaf1eb49bb4d7d,56,91000.0,2018,1354,1,0,0,F,319.2,80.1,10.0,7,1,3,3,3,5.714285714285714,5.857142857142857,7.0,7.0,5.0,2.0,5.0,0.0,2.0
49,00fdd4416dec40b49180814c0a7c8d76,55,104000.0,2016,1819,0,1,0,M,462.0,76.65,2.0,6,1,3,2,3,5.0,6.666666666666667,6.0,6.0,5.0,4.0,0.0,3.0,3.0
50,0103de989e084e0fab400e80678d7591,19,50000.0,2016,1932,0,1,0,M,444.5,144.97,22.0,13,5,5,3,11,10.76923076923077,7.6923076923076925,13.0,9.0,9.0,13.0,6.0,7.0,0.0
51,01162252405b4524a8fa1bf8e6d5f04b,68,32000.0,2017,1686,1,0,0,F,323.8125,129.85999999999999,16.0,14,4,6,4,18,8.0,6.857142857142857,14.0,12.0,10.0,10.0,4.0,8.0,2.0
52,01176ee7289b48e39ee6261d5c071a07,52,38000.0,2018,1287,0,1,0,M,378.46153846153845,20.200000000000003,2.0,8,1,4,3,5,8.5,7.75,8.0,8.0,6.0,8.0,0.0,8.0,0.0
53,0118fbb66dd2443a9dd407d2c99a7672,57,55000.0,2017,1540,0,1,0,M,284.1818181818182,64.03999999999999,0.0,8,0,4,4,3,7.5,6.75,8.0,6.0,4.0,6.0,0.0,4.0,4.0
54,0121fe001b7a404fa9cbe486f8944baf,86,109000.0,2018,1306,1,0,0,F,374.47058823529414,191.68,17.0,11,3,6,2,6,9.545454545454545,7.7272727272727275,11.0,9.0,7.0,9.0,5.0,5.0,1.0
55,0123564dbaf144a88a418c33b6350c17,54,117000.0,2017,1513,1,0,0,F,300.75,176.74,7.0,10,2,5,3,6,5.0,6.5,10.0,10.0,6.0,9.0,4.0,3.0,3.0
56,013094309e1b49e095c098df412d125d,58,54000.0,2014,2572,0,1,0,M,322.90909090909093,69.17999999999999,10.0,13,3,5,5,20,7.384615384615385,6.230769230769231,13.0,13.0,8.0,13.0,7.0,6.0,0.0
57,01380da907f8495496679c795867790b,86,73000.0,2017,1600,1,0,0,F,354.3529411764706,154.99,15.0,9,2,4,3,8,5.555555555555555,4.777777777777778,9.0,9.0,8.0,7.0,7.0,0.0,2.0
58,013f2c82889f4641a9b847a48861cce0,67,79000.0,2017,1540,0,1,0,M,336.6,186.54,15.0,11,3,4,4,9,8.181818181818182,6.0,11.0,8.0,8.0,9.0,6.0,3.0,2.0
59,0141d3870a424c03a20390040efad826,70,60000.0,2018,1348,0,1,0,M,405.0,6.32,0.0,8,0,5,3,4,7.25,6.625,8.0,8.0,6.0,6.0,2.0,5.0,1.0
60,01443a2afce54939a323c978f467c540,61,118000.0,2015,2221,1,0,0,F,418.64516129032256,417.92999999999995,27.0,15,5,5,5,16,10.0,7.8,15.0,12.0,9.0,12.0,9.0,6.0,0.0
61,014899c751254a62a96ce676eb11ddc2,52,115000.0,2016,2055,1,0,0,F,373.0,287.10999999999996,14.0,14,3,6,5,10,5.714285714285714,6.714285714285714,14.0,14.0,12.0,8.0,2.0,6.0,6.0
62,0157e63b39c5456393026c6c03f3d84a,70,76000.0,2017,1460,1,0,0,F,360.3157894736842,199.64999999999998,20.0,9,3,3,3,10,11.666666666666666,6.666666666666667,9.0,6.0,6.0,9.0,6.0,3.0,0.0
63,015c3d28c67e46aa95e9ec97c27220e8,56,99000.0,2016,2057,0,1,0,M,312.72,235.41,19.0,15,5,5,5,10,9.4,8.2,15.0,15.0,12.0,12.0,3.0,12.0,0.0
64,015ef929e016415098eeae8ce59da721,44,35000.0,2017,1755,1,0,0,F,470.4,18.28,2.0,7,1,5,1,3,8.571428571428571,6.571428571428571,7.0,6.0,0.0,7.0,0.0,5.0,2.0
65,015fb0b3fbaa4aceb910fbdf272f7547,46,35000.0,2018,1217,0,1,0,M,364.8,14.290000000000001,0.0,9,0,5,4,6,7.777777777777778,6.222222222222222,9.0,9.0,6.0,5.0,8.0,0.0,1.0
66,016086228d58476599d0b47881c25509,84,74000.0,2017,1486,1,0,0,F,415.7142857142857,83.2,7.0,9,2,4,3,5,11.11111111111111,7.222222222222222,9.0,6.0,2.0,9.0,2.0,6.0,1.0
67,01613170f679422a8acfa96f0f19fdf2,22,57000.0,2018,1332,0,1,0,M,368.5,10.330000000000002,0.0,7,0,4,3,5,7.142857142857143,5.142857142857143,7.0,6.0,6.0,5.0,4.0,1.0,2.0
68,01633b71b3a2457aa7d35d8bcc3afb5a,62,90000.0,2015,2259,0,1,0,M,476.7,161.51000000000002,27.0,12,4,4,4,8,12.5,8.5,12.0,9.0,9.0,6.0,6.0,6.0,0.0
69,016871ea865d4338975026ae08d221d0,57,79000.0,2018,1256,1,0,0,F,284.5,45.79,2.0,9,1,6,2,3,3.888888888888889,5.333333333333333,9.0,9.0,4.0,6.0,1.0,3.0,5.0
70,016b37032984457fb33ba2767fcc8c9f,24,56000.0,2014,2731,0,1,0,M,317.1818181818182,55.18000000000001,0.0,7,0,5,2,15,5.714285714285714,5.142857142857143,7.0,6.0,4.0,3.0,0.0,3.0,4.0
71,016edb1d1d67477391c5337545a5d98a,66,57000.0,2015,2141,1,0,0,F,384.7826086956522,131.04999999999998,9.0,14,3,6,5,9,7.142857142857143,7.428571428571429,14.0,12.0,6.0,14.0,0.0,8.0,6.0
72,017160c1cdb845d48abec3c330b4427e,68,76000.0,2015,2156,1,0,0,F,445.0,198.08999999999997,17.0,9,3,4,2,9,10.0,7.0,9.0,7.0,3.0,6.0,3.0,4.0,2.0
73,01772eae932447f9a853461a60820dc6,54,30000.0,2017,1579,1,0,0,F,319.5,58.28000000000001,5.0,8,1,4,3,8,5.625,5.375,8.0,8.0,7.0,6.0,7.0,0.0,1.0
74,01784d3e205548a594ba3fcdbdaaf17d,20,43000.0,2016,2137,0,1,0,M,405.9130434782609,151.82999999999998,25.0,10,3,4,3,13,10.0,6.4,10.0,8.0,6.0,7.0,6.0,2.0,2.0
75,017a93d1204f457bbe85f5e7de062b56,56,35000.0,2017,1463,0,1,0,M,397.44,110.51999999999998,7.0,12,2,5,5,13,7.083333333333333,6.0,12.0,10.0,3.0,12.0,3.0,5.0,4.0
76,017febbe52e64ac19cf28cf0d44386e4,61,100000.0,2015,2263,0,1,0,M,285.0,1003.4100000000001,18.0,14,3,6,5,10,5.428571428571429,5.857142857142857,14.0,14.0,10.0,7.0,6.0,4.0,4.0
77,01873cc8de734961949af7c04b2e9872,72,45000.0,2018,1386,0,1,0,M,416.14285714285717,50.55,2.0,10,1,5,4,18,8.0,7.6,10.0,10.0,5.0,8.0,4.0,5.0,1.0
78,01887dcd32b64feb807e2436548b6c87,61,78000.0,2017,1486,0,1,0,M,367.7647058823529,64.33000000000001,8.0,14,2,6,6,3,3.2857142857142856,5.571428571428571,14.0,14.0,5.0,12.0,5.0,3.0,6.0
79,018a49ffb8cf4812903e7c1f56fbb0b0,61,34000.0,2016,1802,0,1,0,M,390.0,98.65,20.0,14,4,5,5,13,4.285714285714286,5.142857142857143,14.0,14.0,11.0,12.0,12.0,0.0,2.0
80,018b8f83176d471db63d9733c741fc8a,75,109000.0,2018,1286,1,0,0,F,348.0,37.04,10.0,6,2,2,2,2,5.0,6.0,6.0,6.0,3.0,6.0,6.0,0.0,0.0
81,01925607d99c460996c281f17cdbb9e2,57,116000.0,2015,2181,1,0,0,F,437.45454545454544,54.620000000000005,25.0,9,3,4,2,2,8.333333333333334,5.222222222222222,9.0,9.0,9.0,8.0,9.0,0.0,0.0
82,01956670cf414b309675aa73368b94a9,52,95000.0,2016,1901,0,1,0,M,297.75,248.64999999999998,27.0,14,5,5,4,10,9.357142857142858,6.571428571428571,14.0,14.0,9.0,11.0,6.0,8.0,0.0
83,0196d2062b8d4d019b8d96292266e8a4,60,51000.0,2018,1327,1,0,0,F,303.5,61.120000000000005,5.0,8,1,4,3,4,12.5,8.5,8.0,4.0,2.0,8.0,0.0,6.0,2.0
84,0199681637524988a14245632b8376af,74,72000.0,2017,1439,1,0,0,F,357.14285714285717,222.95999999999998,30.0,11,4,4,3,10,10.454545454545455,6.454545454545454,11.0,9.0,9.0,8.0,9.0,2.0,0.0
85,019be0c6f8fd4000b1967c7308b4bdf4,23,33000.0,2015,2192,1,0,0,F,347.8181818181818,141.2,9.0,12,3,5,4,21,9.166666666666666,7.416666666666667,12.0,12.0,7.0,10.0,6.0,6.0,0.0
86,019cc78d8fed432ca6df71c132c72a99,27,39000.0,2018,1217,0,1,0,M,348.85714285714283,16.48,0.0,7,0,5,2,7,8.428571428571429,6.428571428571429,7.0,7.0,4.0,7.0,3.0,4.0,0.0
87,019ed95d987446e3947da0246cdab831,59,76000.0,2017,1577,0,1,0,M,267.0,515.0899999999999,10.0,6,2,3,1,8,12.5,8.5,6.0,3.0,0.0,6.0,3.0,3.0,0.0
88,01a202a9021e40aeaa5451a5d134c16c,74,91000.0,2016,1823,1,0,0,F,336.42857142857144,156.05,7.0,8,2,4,2,6,5.0,6.25,8.0,8.0,7.0,6.0,2.0,3.0,3.0
89,01a5e8b57bc04e0292525f3e2817fa17,55,79000.0,2017,1518,0,1,0,M,214.2,57.099999999999994,3.0,7,1,3,3,3,5.857142857142857,5.857142857142857,7.0,7.0,7.0,7.0,4.0,3.0,0.0
90,01ab25c31f034f85bc4ac9d286fb7a76,87,77000.0,2018,1210,1,0,0,F,445.7647058823529,644.2899999999998,22.0,12,4,4,4,5,7.5,7.75,12.0,12.0,6.0,9.0,9.0,3.0,0.0
91,01ac633821f0498893320b41b5b22dfc,53,88000.0,2015,2201,1,0,0,F,350.22222222222223,251.45999999999998,32.0,15,5,6,4,12,9.666666666666666,7.8,15.0,13.0,9.0,9.0,9.0,5.0,1.0
92,01b6d7e8f0884deb936a8a7f15dba895,48,52000.0,2013,3007,0,1,0,M,381.6923076923077,162.90000000000003,16.0,14,4,5,5,12,11.428571428571429,7.642857142857143,14.0,12.0,6.0,14.0,3.0,11.0,0.0
93,01d26f638c274aa0b965d24cefe3183f,49,73000.0,2017,1747,0,1,0,M,365.0,39.739999999999995,0.0,4,0,3,1,8,5.0,5.0,4.0,3.0,2.0,2.0,0.0,1.0,3.0
94,01d7da27b8934ba1b3602a0153e4415f,44,76000.0,2018,1337,1,0,0,F,341.3333333333333,0.0,0.0,9,0,5,4,0,5.555555555555555,6.222222222222222,9.0,8.0,6.0,5.0,2.0,3.0,4.0
95,01de69b5edab4b89859ea8a7214ba35a,53,84000.0,2017,1660,1,0,0,F,303.75,765.8800000000001,6.0,9,2,4,3,7,4.666666666666667,5.777777777777778,9.0,9.0,8.0,7.0,0.0,6.0,3.0
96,01e09d713abe4a36a70a33fe4b40534e,60,74000.0,2015,2268,1,0,0,F,406.3636363636364,86.25999999999999,15.0,7,2,4,1,4,11.428571428571429,6.571428571428571,7.0,5.0,3.0,7.0,3.0,3.0,1.0
97,01e57718fc6b49b2875a9c02b32905b1,29,31000.0,2016,1793,1,0,0,F,431.7391304347826,101.19,2.0,8,1,4,3,15,8.75,7.125,8.0,8.0,8.0,5.0,4.0,3.0,1.0
98,01e8739670a042b3877f8e843bdf55a7,54,119000.0,2015,2207,1,0,0,F,351.0,181.16000000000003,4.0,10,2,5,3,8,7.0,7.7,10.0,10.0,9.0,7.0,1.0,6.0,3.0
99,01e97a4633bf4963838a4aa9ed1dce3e,20,43000.0,2017,1527,1,0,0,F,336.0,17.96,0.0,9,0,5,4,8,7.111111111111111,5.777777777777778,9.0,9.0,8.0,7.0,6.0,2.0,1.0
100,01ef4c6618b64334a15914ff9963eaac,70,92000.0,2017,1460,1,0,0,F,376.0,135.57999999999998,8.0,7,2,4,1,5,10.142857142857142,7.428571428571429,7.0,5.0,3.0,7.0,0.0,6.0,1.0
101,01f33ff554d0443a9841adfd66d253f6,69,79000.0,2017,1419,1,0,0,F,352.8,53.92,2.0,7,1,4,2,3,5.0,5.285714285714286,7.0,7.0,3.0,4.0,1.0,3.0,3.0
102,01f46a5191424005af436cdf48a5da7c,63,89000.0,2015,2241,0,0,1,O,274.7142857142857,166.58999999999997,15.0,6,2,2,2,8,7.5,7.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0
103,01f663b988964a4caca8b19abecb551d,62,62000.0,2017,1622,1,0,0,F,372.0,97.64,7.0,9,2,4,3,5,7.777777777777778,6.888888888888889,9.0,7.0,7.0,5.0,0.0,5.0,4.0
104,01fe5ec668f241608eb2f7ec374cb1b7,44,64000.0,2017,1559,0,1,0,M,466.0,161.89000000000001,0.0,2,0,1,1,10,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
105,01ff6c5d8d014dbd8c120e2b43a065ea,54,58000.0,2017,1681,1,0,0,F,421.5652173913044,139.41000000000003,17.0,14,4,6,4,9,5.714285714285714,6.0,14.0,14.0,7.0,10.0,10.0,2.0,2.0
106,0200f61c69da4c2ea078842cdaf234e6,64,76000.0,2016,1794,0,1,0,M,392.64,195.01000000000002,24.0,16,6,6,4,9,10.6875,7.0,16.0,14.0,6.0,16.0,3.0,13.0,0.0
107,0206e1388c34454caba2b7fce3123943,39,71000.0,2017,1618,0,1,0,M,197.57142857142858,71.95,15.0,10,2,4,4,4,4.5,4.2,10.0,10.0,10.0,6.0,6.0,0.0,4.0
108,020be6e9805649858595dfbaab15ccd7,67,39000.0,2016,2132,0,1,0,M,462.42857142857144,44.690000000000005,10.0,12,3,6,3,16,7.583333333333333,6.416666666666667,12.0,12.0,7.0,10.0,6.0,5.0,1.0
109,020be8b0fafa446ebcce6449b20bc92c,59,42000.0,2015,2335,0,1,0,M,453.4736842105263,34.879999999999995,5.0,8,1,5,2,11,7.5,6.375,8.0,7.0,2.0,6.0,2.0,4.0,2.0
110,020cd0f8047142e18a754303f9337d53,83,67000.0,2018,1275,1,0,0,F,305.77777777777777,232.9,14.0,14,4,5,5,13,6.428571428571429,6.785714285714286,14.0,14.0,6.0,14.0,6.0,6.0,2.0
111,020d72e77c704c42bb0a858c1aaa3bcd,68,57000.0,2017,1596,1,0,0,F,359.80645161290323,252.14,20.0,13,3,5,5,18,8.076923076923077,5.846153846153846,13.0,10.0,6.0,13.0,6.0,3.0,4.0
112,0215efe5136d4a038cb81eae92d59368,58,64000.0,2015,2184,1,0,0,F,336.44444444444446,767.2899999999998,15.0,14,4,5,5,13,9.0,7.285714285714286,14.0,11.0,11.0,12.0,3.0,9.0,2.0
113,021616b8deea46438e3badc7fca5894d,28,64000.0,2016,1786,0,1,0,M,293.14285714285717,218.51,15.0,9,3,3,3,12,9.0,7.333333333333333,9.0,9.0,9.0,9.0,3.0,6.0,0.0
114,0217c4393fd54e74a523b63c0fcc3da5,70,64000.0,2016,2059,0,1,0,M,450.0,230.21,27.0,11,4,4,3,13,8.636363636363637,5.909090909090909,11.0,11.0,9.0,8.0,9.0,2.0,0.0
115,0218964095c94da0bfac44cf40c9343f,77,94000.0,2015,2464,0,1,0,M,384.0,223.70000000000002,2.0,7,1,3,3,9,7.142857142857143,7.428571428571429,7.0,7.0,5.0,5.0,2.0,3.0,2.0
116,021adce38ab34ede96422ae107643fd5,57,65000.0,2017,1678,0,1,0,M,370.55172413793105,247.26000000000005,7.0,15,3,6,6,14,6.733333333333333,6.066666666666666,15.0,15.0,5.0,13.0,0.0,11.0,4.0
117,021c1940868647efbcb40ccdb942813b,46,73000.0,2015,2452,1,0,0,F,372.8181818181818,86.28,27.0,17,5,6,6,5,7.352941176470588,6.823529411764706,17.0,17.0,12.0,14.0,12.0,5.0,0.0
118,0222d267445f4f078bc325224e471766,64,43000.0,2018,1406,0,1,0,M,467.0,23.169999999999998,4.0,8,2,4,2,10,9.375,7.625,8.0,8.0,5.0,8.0,3.0,5.0,0.0
119,0225045e245f4b7289cc55c0b5870ae2,42,50000.0,2017,1518,1,0,0,F,513.2,59.09,17.0,11,3,5,3,4,7.2727272727272725,7.090909090909091,11.0,11.0,7.0,8.0,6.0,3.0,2.0
120,022f5553a0704b53ba26f2d23cb1234d,46,62000.0,2017,1695,1,0,0,F,384.6666666666667,371.9099999999999,13.0,13,5,5,3,23,8.846153846153847,7.923076923076923,13.0,13.0,9.0,13.0,3.0,10.0,0.0
121,0231c913a51e420783be6bdeb75aa842,28,65000.0,2018,1388,1,0,0,F,347.14285714285717,34.01,11.0,13,3,5,5,8,5.923076923076923,5.923076923076923,13.0,13.0,13.0,9.0,5.0,6.0,2.0
122,023411b8a45a4715979dae6cec425a8b,61,59000.0,2018,1265,0,1,0,M,364.6363636363636,21.57,3.0,12,1,6,5,10,2.5833333333333335,4.583333333333333,12.0,12.0,9.0,8.0,2.0,3.0,7.0
